"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 22 17:45:46 GMT 2024","Fri Mar 22 17:45:46 GMT 2024","4","Gradle suite","Gradle test","com.example.testng.StepTest","com.example.testng.StepTest","test with lambda steps","test with lambda steps",""
"passed","Fri Mar 22 17:45:46 GMT 2024","Fri Mar 22 17:45:46 GMT 2024","55","Gradle suite","Gradle test","com.example.testng.StepTest","com.example.testng.StepTest","test with annotation steps","test with annotation steps",""
